,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Agency,Communion,Social Connection,Antisocial,Positive,Year,Year_Bin,female,male,other,length,curse words,sexual,religion,money,know,like,go,have,want,love,dream,heart,dance,rock,music,fuck,damn,shit,hell,bitch
2484,2484,2484,2484,2484,2484,0.0492424242424242,0.0113636363636363,0.0771929824561403,0.0561403508771929,0.0070175438596491,1984,1980s,0.0,0.0,0.0,1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0037878787878787,0.0,0.0,0.0,0.0,0.0037878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,2485,2485,2485,2485,2485,0.0836501901140684,0.0,0.0780141843971631,0.0,0.0248226950354609,1984,1980s,0.0,0.0,0.0,1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,2486,2486,2486,2486,2486,0.0677966101694915,0.0,0.1005291005291005,0.0,0.0317460317460317,1984,1980s,0.0,0.0,0.0,879,0.0,0.0,0.0,0.0,0.0169491525423728,0.0,0.0338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,2487,2487,2487,2487,2487,0.1261682242990654,0.0,0.179372197309417,0.0,0.0313901345291479,1984,1980s,0.0,0.0,0.0,1010,0.0,0.0179372197309417,0.0,0.0,0.014018691588785,0.0,0.0,0.0,0.0046728971962616,0.014018691588785,0.0,0.014018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,2488,2488,2488,2488,2488,0.0113636363636363,0.0,0.1593406593406593,0.0,0.0357142857142857,1984,1980s,0.0,0.002840909090909,0.002840909090909,1806,0.0,0.0027472527472527,0.0,0.0109890109890109,0.002840909090909,0.0,0.002840909090909,0.0,0.0056818181818181,0.002840909090909,0.0,0.0710227272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,2489,2489,2489,2489,2489,0.0513833992094861,0.0,0.2364341085271318,0.0,0.0348837209302325,1984,1980s,0.0,0.0,0.0,1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,2490,2490,2490,2490,2490,0.0389610389610389,0.0064935064935064,0.1598746081504702,0.0031347962382445,0.0407523510971786,1984,1980s,0.0,0.0,0.0,1571,0.0,0.012539184952978,0.0940438871473354,0.0094043887147335,0.0064935064935064,0.0227272727272727,0.0487012987012987,0.0,0.0,0.0064935064935064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,2491,2491,2491,2491,2491,0.0913461538461538,0.0,0.2164502164502164,0.0151515151515151,0.0151515151515151,1984,1980s,0.0,0.0,0.0,2351,0.0,0.0,0.0021645021645021,0.0021645021645021,0.0024038461538461,0.0048076923076923,0.0,0.0024038461538461,0.0,0.0,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,2492,2492,2492,2492,2492,0.0422343324250681,0.0,0.0726329442282749,0.0492866407263294,0.0363164721141374,1984,1980s,0.0,0.0027247956403269,0.0027247956403269,3897,0.0194552529182879,0.0103761348897535,0.0025940337224383,0.0025940337224383,0.0,0.0068119891008174,0.0027247956403269,0.0013623978201634,0.0013623978201634,0.0013623978201634,0.0,0.0,0.0,0.0,0.0,0.0040871934604904,0.0040871934604904,0.0068119891008174,0.0,0.0027247956403269
2493,2493,2493,2493,2493,2493,0.0994318181818181,0.002840909090909,0.2340966921119593,0.0,0.0356234096692111,1984,1980s,0.0,0.03125,0.0,1645,0.0,0.0178117048346055,0.0,0.005089058524173,0.0113636363636363,0.0,0.0,0.002840909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,2494,2494,2494,2494,2494,0.0636942675159235,0.0,0.0898550724637681,0.0028985507246376,0.0115942028985507,1984,1980s,0.0,0.0,0.0031847133757961,1593,0.0,0.0028985507246376,0.0,0.0028985507246376,0.0031847133757961,0.0031847133757961,0.0031847133757961,0.0,0.0,0.0031847133757961,0.0,0.0031847133757961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,2495,2495,2495,2495,2495,0.0103896103896103,0.0,0.1290322580645161,0.0,0.0703812316715542,1984,1980s,0.0025974025974025,0.0,0.0779220779220779,1785,0.0,0.0,0.0,0.0,0.0025974025974025,0.0,0.0,0.0623376623376623,0.0103896103896103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,2496,2496,2496,2496,2496,0.0220994475138121,0.0,0.0644329896907216,0.0025773195876288,0.0360824742268041,1984,1980s,0.0,0.0,0.0027624309392265,1844,0.0,0.0,0.0,0.018041237113402,0.0,0.0,0.0,0.0,0.0027624309392265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,2497,2497,2497,2497,2497,0.072463768115942,0.0,0.1335616438356164,0.0034246575342465,0.0068493150684931,1984,1980s,0.0,0.0,0.0,1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,2498,2498,2498,2498,2498,0.0960591133004926,0.0,0.1504854368932038,0.0,0.0679611650485436,1984,1980s,0.0,0.0,0.0,1870,0.0,0.0436893203883495,0.0024271844660194,0.0,0.0197044334975369,0.0049261083743842,0.0024630541871921,0.0049261083743842,0.0295566502463054,0.0295566502463054,0.0,0.0073891625615763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,2499,2499,2499,2499,2499,0.1173020527859237,0.0,0.3379501385041551,0.0,0.0110803324099723,1984,1980s,0.0,0.0,0.0,1661,0.0,0.0083102493074792,0.0,0.0,0.0117302052785923,0.0,0.002932551319648,0.0,0.0087976539589442,0.0087976539589442,0.0,0.002932551319648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,2500,2500,2500,2500,2500,0.1187335092348284,0.0,0.1404761904761904,0.0071428571428571,0.0119047619047619,1984,1980s,0.0,0.0,0.0,1952,0.0,0.0,0.0023809523809523,0.0,0.0052770448548812,0.0,0.0052770448548812,0.0,0.0,0.0,0.0052770448548812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,2501,2501,2501,2501,2501,0.0174418604651162,0.0348837209302325,0.1421052631578947,0.0026315789473684,0.0236842105263157,1984,1980s,0.002906976744186,0.005813953488372,0.005813953488372,1789,0.0,0.0,0.0,0.0,0.005813953488372,0.002906976744186,0.0523255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,2502,2502,2502,2502,2502,0.0302267002518891,0.0050377833753148,0.1824324324324324,0.0067567567567567,0.0157657657657657,1984,1980s,0.0,0.0,0.0025188916876574,1809,0.0,0.0,0.0,0.0,0.0151133501259445,0.0050377833753148,0.0050377833753148,0.0151133501259445,0.0050377833753148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,2503,2503,2503,2503,2503,0.1266846361185983,0.0188679245283018,0.0887728459530026,0.0026109660574412,0.052219321148825,1984,1980s,0.0,0.0,0.0,1824,0.0,0.0026109660574412,0.0,0.0,0.0107816711590296,0.0,0.0026954177897574,0.0026954177897574,0.0,0.0026954177897574,0.0,0.0350404312668463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,2504,2504,2504,2504,2504,0.1034482758620689,0.003831417624521,0.1608391608391608,0.0,0.0769230769230769,1984,1980s,0.0229885057471264,0.0,0.0,1228,0.0,0.0279720279720279,0.0,0.0,0.003831417624521,0.0,0.0,0.003831417624521,0.0,0.0306513409961685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,2505,2505,2505,2505,2505,0.1134453781512605,0.0,0.1576763485477178,0.0,0.0663900414937759,1984,1980s,0.0,0.0,0.0,1108,0.0,0.0248962655601659,0.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.0252100840336134,0.0,0.0252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,2506,2506,2506,2506,2506,0.2079439252336448,0.0,0.0601202404809619,0.0100200400801603,0.0561122244488977,1984,1980s,0.0,0.0,0.0,2401,0.002004008016032,0.0,0.002004008016032,0.0060120240480961,0.0023364485981308,0.0490654205607476,0.0,0.014018691588785,0.0023364485981308,0.0,0.0046728971962616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023364485981308,0.0
2507,2507,2507,2507,2507,2507,0.1092896174863388,0.0,0.0763157894736842,0.0,0.0236842105263157,1984,1980s,0.0054644808743169,0.0,0.0,1728,0.0,0.0,0.0026315789473684,0.0,0.0,0.0109289617486338,0.0,0.0027322404371584,0.0054644808743169,0.0,0.0027322404371584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,2508,2508,2508,2508,2508,0.0,0.0,0.0165745856353591,0.0220994475138121,0.0,1984,1980s,0.0,0.0,0.0,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,2509,2509,2509,2509,2509,0.1519434628975265,0.0,0.1047297297297297,0.0,0.0,1984,1980s,0.0,0.0,0.0,1311,0.0,0.0,0.0,0.0,0.0176678445229682,0.0,0.0,0.0,0.0,0.0,0.0671378091872791,0.0070671378091872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,2510,2510,2510,2510,2510,0.0164473684210526,0.0,0.1884498480243161,0.0,0.0729483282674772,1984,1980s,0.0789473684210526,0.0098684210526315,0.0098684210526315,1566,0.0,0.033434650455927,0.0030395136778115,0.0091185410334346,0.0,0.0,0.0,0.0032894736842105,0.0,0.0361842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,2511,2511,2511,2511,2511,0.0427350427350427,0.0683760683760683,0.180722891566265,0.0,0.0642570281124498,1984,1980s,0.0,0.0,0.0,1197,0.0,0.0602409638554216,0.0,0.0,0.017094017094017,0.0,0.0085470085470085,0.0085470085470085,0.0042735042735042,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,2512,2512,2512,2512,2512,0.106951871657754,0.0,0.0673076923076923,0.0,0.0336538461538461,1984,1980s,0.0,0.0,0.0053475935828877,865,0.0,0.0,0.0096153846153846,0.0,0.0053475935828877,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,2513,2513,2513,2513,2513,0.0750853242320819,0.0068259385665529,0.1590909090909091,0.0,0.0941558441558441,1984,1980s,0.0,0.0,0.030716723549488,1507,0.0,0.0292207792207792,0.0032467532467532,0.0097402597402597,0.0,0.0477815699658703,0.0,0.0,0.0,0.0136518771331058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,2514,2514,2514,2514,2514,0.0652173913043478,0.0217391304347826,0.2056737588652482,0.0035460992907801,0.0319148936170212,1984,1980s,0.0760869565217391,0.0326086956521739,0.0326086956521739,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,2515,2515,2515,2515,2515,0.1282051282051282,0.0,0.1216931216931216,0.0,0.0661375661375661,1984,1980s,0.0,0.0,0.0,1829,0.0,0.037037037037037,0.0,0.0052910052910052,0.0085470085470085,0.0113960113960113,0.0,0.0,0.0056980056980056,0.0398860398860398,0.0,0.0028490028490028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,2516,2516,2516,2516,2516,0.1651090342679127,0.0,0.1101190476190476,0.0,0.0089285714285714,1984,1980s,0.0218068535825545,0.0,0.0,1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,2517,2517,2517,2517,2517,0.0336700336700336,0.0,0.0857142857142857,0.0158730158730158,0.0222222222222222,1984,1980s,0.0,0.0,0.0,1488,0.0,0.0031746031746031,0.0031746031746031,0.0031746031746031,0.0,0.0,0.0033670033670033,0.0,0.0,0.0033670033670033,0.0067340067340067,0.0,0.0,0.0,0.0033670033670033,0.0,0.0,0.0,0.0,0.0
2518,2518,2518,2518,2518,2518,0.0902777777777777,0.0,0.1215277777777777,0.0,0.1145833333333333,1984,1980s,0.0,0.0,0.0,1369,0.0,0.0416666666666666,0.0,0.0,0.0,0.0729166666666666,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,2519,2519,2519,2519,2519,0.0411985018726591,0.0,0.2248322147651006,0.0,0.0302013422818791,1984,1980s,0.0561797752808988,0.0,0.0,1335,0.0,0.0201342281879194,0.0,0.0100671140939597,0.0224719101123595,0.0,0.0,0.0,0.0,0.0224719101123595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,2520,2520,2520,2520,2520,0.0,0.0,0.1844660194174757,0.0,0.0533980582524271,1984,1980s,0.0,0.011049723756906,0.0,1033,0.0,0.0,0.0145631067961165,0.0242718446601941,0.0220994475138121,0.0,0.0,0.0,0.005524861878453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,2521,2521,2521,2521,2521,0.0,0.0,0.2413793103448276,0.0,0.0068965517241379,1984,1980s,0.0,0.0,0.0074074074074074,689,0.0,0.0,0.0,0.0068965517241379,0.0074074074074074,0.0,0.0296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,2522,2522,2522,2522,2522,0.0234113712374581,0.0301003344481605,0.1025641025641025,0.0,0.0512820512820512,1984,1980s,0.0,0.0,0.0,1503,0.0,0.032051282051282,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0334448160535117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,2523,2523,2523,2523,2523,0.0497925311203319,0.0,0.0658436213991769,0.0,0.0123456790123456,1984,1980s,0.0,0.0,0.0124481327800829,1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,2524,2524,2524,2524,2524,0.009933774834437,0.0,0.0605095541401273,0.0,0.019108280254777,1984,1980s,0.0,0.0,0.0298013245033112,1580,0.0,0.0,0.0,0.0,0.0,0.0066225165562913,0.0,0.0,0.0,0.0,0.0,0.0331125827814569,0.0,0.0397350993377483,0.0231788079470198,0.0,0.0,0.0,0.0,0.0
2525,2525,2525,2525,2525,2525,0.0458015267175572,0.0,0.0854503464203233,0.0023094688221709,0.0138568129330254,1984,1980s,0.0,0.0025445292620865,0.0025445292620865,1934,0.0,0.0023094688221709,0.0,0.0,0.005089058524173,0.0,0.0305343511450381,0.0025445292620865,0.0076335877862595,0.0025445292620865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,2526,2526,2526,2526,2526,0.0766283524904214,0.0,0.125,0.0036764705882352,0.0441176470588235,1984,1980s,0.0,0.0,0.0,1356,0.0,0.0110294117647058,0.0,0.0036764705882352,0.0,0.0,0.0,0.0,0.0,0.0076628352490421,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,2527,2527,2527,2527,2527,0.0728744939271255,0.020242914979757,0.1296296296296296,0.0,0.0518518518518518,1984,1980s,0.0,0.0,0.0,1200,0.0,0.0148148148148148,0.0,0.0,0.0040485829959514,0.0,0.0080971659919028,0.0,0.0,0.0161943319838056,0.0,0.0040485829959514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,2528,2528,2528,2528,2528,0.0811688311688311,0.0,0.060790273556231,0.0060790273556231,0.0091185410334346,1984,1980s,0.0,0.0,0.0064935064935064,1802,0.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.0032467532467532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,2529,2529,2529,2529,2529,0.0284810126582278,0.0443037974683544,0.1766467065868263,0.0,0.0958083832335329,1984,1980s,0.0,0.0537974683544303,0.0,1578,0.0,0.029940119760479,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253,0.0284810126582278,0.0,0.0,0.0189873417721519,0.0,0.0284810126582278,0.0,0.0,0.0,0.0094936708860759,0.0
2530,2530,2530,2530,2530,2530,0.0677966101694915,0.0169491525423728,0.1468253968253968,0.0,0.0674603174603174,1984,1980s,0.0,0.0,0.0296610169491525,1178,0.0,0.0357142857142857,0.0,0.0039682539682539,0.0042372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0042372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,2531,2531,2531,2531,2531,0.0471698113207547,0.0,0.041860465116279,0.0651162790697674,0.027906976744186,1984,1980s,0.0047169811320754,0.0,0.0,1109,0.0325581395348837,0.0093023255813953,0.0,0.0046511627906976,0.0283018867924528,0.0047169811320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.0,0.0235849056603773,0.0,0.0
2532,2532,2532,2532,2532,2532,0.1294416243654822,0.0,0.0680272108843537,0.0,0.0272108843537414,1984,1980s,0.0,0.0,0.0,1897,0.0,0.0045351473922902,0.0,0.0,0.0101522842639593,0.0076142131979695,0.0076142131979695,0.0,0.0025380710659898,0.0050761421319796,0.0,0.0025380710659898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,2533,2533,2533,2533,2533,0.0305676855895196,0.0873362445414847,0.1441048034934497,0.0,0.0349344978165938,1984,1980s,0.0,0.0,0.0,1138,0.0,0.0043668122270742,0.0,0.0043668122270742,0.0,0.0,0.0043668122270742,0.0,0.0,0.0043668122270742,0.0,0.0043668122270742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2534,2534,2534,2534,2534,0.1358024691358024,0.0,0.1129943502824858,0.0169491525423728,0.0225988700564971,1984,1980s,0.0,0.0,0.0123456790123456,766,0.0,0.0,0.0,0.0,0.0061728395061728,0.0,0.0061728395061728,0.0123456790123456,0.0123456790123456,0.0,0.0,0.0061728395061728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2535,2535,2535,2535,2535,0.1176470588235294,0.0,0.0343511450381679,0.0,0.0687022900763358,1984,1980s,0.0,0.0,0.0,1088,0.0,0.0,0.0,0.0038167938931297,0.0,0.0126050420168067,0.0042016806722689,0.0,0.0252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2536,2536,2536,2536,2536,0.0389972144846796,0.0584958217270195,0.1215469613259668,0.0,0.0386740331491712,1984,1980s,0.0,0.0,0.0,1704,0.0,0.0303867403314917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194986072423398,0.0,0.0027855153203342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,2537,2537,2537,2537,2537,0.0462633451957295,0.096085409252669,0.1911262798634812,0.0,0.0648464163822525,1984,1980s,0.0,0.0,0.0,1448,0.0,0.030716723549488,0.0,0.0034129692832764,0.0035587188612099,0.0,0.0035587188612099,0.0,0.0,0.0320284697508896,0.0,0.0035587188612099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,2538,2538,2538,2538,2538,0.0787878787878787,0.0,0.0274725274725274,0.0,0.0714285714285714,1984,1980s,0.0121212121212121,0.0,0.0,919,0.0,0.0054945054945054,0.0054945054945054,0.0,0.0,0.0242424242424242,0.0,0.0,0.0,0.006060606060606,0.0,0.0121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,2539,2539,2539,2539,2539,0.088235294117647,0.0220588235294117,0.1164383561643835,0.0,0.0753424657534246,1984,1980s,0.0,0.0,0.0073529411764705,718,0.0,0.0068493150684931,0.047945205479452,0.0,0.0,0.0073529411764705,0.0,0.0073529411764705,0.0,0.0,0.0,0.0073529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,2540,2540,2540,2540,2540,0.0347222222222222,0.0,0.2368421052631578,0.0131578947368421,0.0263157894736842,1984,1980s,0.1180555555555555,0.0,0.0486111111111111,699,0.006578947368421,0.0,0.0,0.006578947368421,0.0,0.0,0.0,0.0069444444444444,0.0069444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.0,0.0
2541,2541,2541,2541,2541,2541,0.1288343558282208,0.0,0.1722054380664652,0.0030211480362537,0.0422960725075528,1984,1980s,0.0245398773006134,0.0,0.0,1533,0.0,0.0090634441087613,0.0,0.0,0.0276073619631901,0.0122699386503067,0.0,0.0,0.0061349693251533,0.0061349693251533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,2542,2542,2542,2542,2542,0.0384615384615384,0.0,0.1714285714285714,0.0,0.0857142857142857,1984,1980s,0.0038461538461538,0.0,0.0038461538461538,1333,0.0,0.0392857142857142,0.0,0.0035714285714285,0.0038461538461538,0.0,0.0,0.0,0.0,0.0423076923076923,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,2543,2543,2543,2543,2543,0.2098214285714285,0.0,0.1541501976284585,0.0059288537549407,0.0375494071146245,1984,1980s,0.0,0.0,0.0,2045,0.0,0.0039525691699604,0.0,0.0296442687747035,0.09375,0.0066964285714285,0.0,0.0044642857142857,0.0,0.0022321428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,2544,2544,2544,2544,2544,0.0850340136054421,0.0034013605442176,0.1196319018404908,0.0030674846625766,0.0337423312883435,1984,1980s,0.0,0.0034013605442176,0.0,1415,0.0,0.0184049079754601,0.0030674846625766,0.0,0.0510204081632653,0.0,0.0136054421768707,0.0,0.0136054421768707,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,2545,2545,2545,2545,2545,0.0710900473933649,0.0,0.1341991341991342,0.0,0.0129870129870129,1984,1980s,0.0,0.0,0.0,1070,0.0,0.0,0.0,0.0,0.0047393364928909,0.0,0.0,0.0047393364928909,0.0379146919431279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,2546,2546,2546,2546,2546,0.0944881889763779,0.0,0.0886075949367088,0.0,0.050632911392405,1984,1980s,0.0,0.0,0.0,2213,0.0,0.0,0.0,0.0,0.0157480314960629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,2547,2547,2547,2547,2547,0.084070796460177,0.0132743362831858,0.0871369294605809,0.0,0.0622406639004149,1984,1980s,0.0,0.0,0.0044247787610619,1089,0.0,0.0290456431535269,0.0,0.0,0.0,0.0,0.0,0.0,0.0044247787610619,0.0044247787610619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,2548,2548,2548,2548,2548,0.0609756097560975,0.0030487804878048,0.0949720670391061,0.0027932960893854,0.0055865921787709,1984,1980s,0.0,0.0,0.0,1625,0.0,0.0,0.0,0.0027932960893854,0.0396341463414634,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0335365853658536,0.0,0.0,0.0,0.0,0.0,0.0
2549,2549,2549,2549,2549,2549,0.0088495575221238,0.0088495575221238,0.059322033898305,0.0169491525423728,0.0254237288135593,1984,1980s,0.0,0.0,0.0176991150442477,637,0.0,0.0084745762711864,0.0,0.0084745762711864,0.0,0.0088495575221238,0.0,0.0088495575221238,0.0,0.0088495575221238,0.0,0.0,0.0353982300884955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,2550,2550,2550,2550,2550,0.0026881720430107,0.0,0.1739130434782608,0.0,0.0230179028132992,1984,1980s,0.0053763440860215,0.0026881720430107,0.0080645161290322,2061,0.0,0.0025575447570332,0.0,0.0,0.0053763440860215,0.0,0.0053763440860215,0.0,0.0080645161290322,0.0,0.0,0.0026881720430107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,2551,2551,2551,2551,2551,0.0869565217391304,0.0260869565217391,0.1887550200803212,0.0040160642570281,0.0200803212851405,1984,1980s,0.0,0.0,0.0478260869565217,1099,0.0,0.0120481927710843,0.0,0.0,0.017391304347826,0.0,0.0043478260869565,0.0,0.0,0.0130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,2552,2552,2552,2552,2552,0.0514138817480719,0.0,0.1246943765281173,0.0146699266503667,0.0268948655256723,1984,1980s,0.0,0.0,0.0257069408740359,1937,0.0,0.0073349633251833,0.0024449877750611,0.0,0.0154241645244215,0.0,0.0,0.0,0.0025706940874035,0.0051413881748071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2553,2553,2553,2553,2553,0.0888888888888888,0.0,0.0511811023622047,0.1338582677165354,0.0078740157480314,1984,1980s,0.0,0.0,0.0044444444444444,1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,2554,2554,2554,2554,2554,0.023076923076923,0.0461538461538461,0.2307692307692307,0.0,0.0692307692307692,1984,1980s,0.0576923076923076,0.0,0.0,1254,0.0,0.0307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307692307692307,0.0,0.0,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,2555,2555,2555,2555,2555,0.025830258302583,0.0,0.1788321167883211,0.0,0.0364963503649635,1984,1980s,0.0,0.0,0.0,1147,0.0,0.0218978102189781,0.0,0.0,0.003690036900369,0.011070110701107,0.0,0.0,0.007380073800738,0.022140221402214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,2556,2556,2556,2556,2556,0.1361386138613861,0.0049504950495049,0.0944700460829493,0.0,0.0506912442396313,1984,1980s,0.0,0.0,0.0,1816,0.0,0.0046082949308755,0.0,0.0,0.042079207920792,0.0099009900990099,0.0049504950495049,0.0024752475247524,0.0247524752475247,0.0049504950495049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,2557,2557,2557,2557,2557,0.1117478510028653,0.0,0.1297709923664122,0.0025445292620865,0.015267175572519,1984,1980s,0.0,0.0,0.0085959885386819,1679,0.0,0.005089058524173,0.0,0.0,0.0114613180515759,0.0028653295128939,0.0,0.0057306590257879,0.0057306590257879,0.0028653295128939,0.0,0.0057306590257879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,2558,2558,2558,2558,2558,0.0099601593625498,0.0,0.1170825335892514,0.0134357005758157,0.0268714011516314,1984,1980s,0.0,0.0,0.0039840637450199,2818,0.0019193857965451,0.0019193857965451,0.0076775431861804,0.0,0.0019920318725099,0.0,0.0,0.0,0.0,0.0,0.0,0.0019920318725099,0.0,0.0,0.0,0.0,0.0,0.0,0.0019920318725099,0.0
